date,sp500_close,running_peak_close,running_peak_date,drawdown_from_peak_pct,source
1959-06-30,58.470001220703125,58.68000030517578,1959-05-29,-0.3578716485693856,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-01,58.970001220703125,58.970001220703125,1959-07-01,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-02,59.279998779296875,59.279998779296875,1959-07-02,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-06,59.650001525878906,59.650001525878906,1959-07-06,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-07,60.0099983215332,60.0099983215332,1959-07-07,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-08,60.029998779296875,60.029998779296875,1959-07-08,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-09,59.970001220703125,60.029998779296875,1959-07-08,-0.09994596004296863,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-10,59.90999984741211,60.029998779296875,1959-07-08,-0.19989827473751998,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-13,59.40999984741211,60.029998779296875,1959-07-08,-1.0328151665706664,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-14,59.54999923706055,60.029998779296875,1959-07-08,-0.7995994536016404,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-15,59.59000015258789,60.029998779296875,1959-07-08,-0.7329645771386062,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-16,59.40999984741211,60.029998779296875,1959-07-08,-1.0328151665706664,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-17,59.189998626708984,60.029998779296875,1959-07-08,-1.3993006324657609,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-20,58.90999984741211,60.029998779296875,1959-07-08,-1.865732058403824,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-21,59.40999984741211,60.029998779296875,1959-07-08,-1.0328151665706664,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
