ticker,layer,cik,fy,fy_end,capex,revenue,ocf,capex_tag,rev_tag,ocf_tag,status
NVDA,Compute silicon,0001045810,2022,2022-01-30,976000000,26914000000,9108000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
NVDA,Compute silicon,0001045810,2023,2023-01-29,1833000000,26974000000,5641000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
NVDA,Compute silicon,0001045810,2024,2024-01-28,1069000000,60922000000,28090000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
NVDA,Compute silicon,0001045810,2025,2025-01-26,3236000000,130497000000,64089000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
NVDA,Compute silicon,0001045810,2026,2026-01-25,6042000000,215938000000,102718000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2008,2008-12-27,624000000,,-692000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2009,2009-12-26,466000000,,473000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2010,2010-12-25,148000000,,-412000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2011,2011-12-31,250000000,,382000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2012,2012-12-29,133000000,,-338000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2013,2013-12-28,84000000,,-148000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2014,2014-12-27,95000000,,-98000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2015,2015-12-26,96000000,,-226000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2016,2016-12-31,77000000,4319000000,81000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2017,2017-12-30,113000000,5253000000,12000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2018,2018-12-29,163000000,6475000000,34000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2019,2019-12-28,217000000,6731000000,493000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2020,2020-12-26,294000000,9763000000,1071000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2021,2021-12-25,301000000,16434000000,3521000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2022,2022-12-31,450000000,23601000000,3565000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2023,2023-12-30,546000000,22680000000,1667000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2024,2024-12-28,636000000,25785000000,3041000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMD,Compute silicon,0000002488,2025,2025-12-27,974000000,34639000000,7709000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2016,2016-10-30,723000000,,3411000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2017,2017-10-29,1069000000,17636000000,6551000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2018,2018-11-04,635000000,20848000000,8880000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2019,2019-11-03,432000000,22597000000,9697000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2020,2020-11-01,463000000,23888000000,12061000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2021,2021-10-31,443000000,27450000000,13764000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2022,2022-10-30,424000000,33203000000,16736000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2023,2023-10-29,452000000,35819000000,18085000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2024,2024-11-03,548000000,51574000000,19962000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AVGO,Compute silicon,0001730168,2025,2025-11-02,623000000,63887000000,27537000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2020,2020-02-01,81921000,2699161000,360297000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2021,2021-01-30,106800000,2968900000,817300000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2022,2022-01-29,169200000,4462400000,819300000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2023,2023-01-28,206200000,5919600000,1288800000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2024,2024-02-03,336300000,5507700000,1370500000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2025,2025-02-01,284600000,5767300000,1681200000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MRVL,Compute silicon,0001835632,2026,2026-01-31,354100000,8194600000,1750500000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2007,2007-09-30,818000000,8871000000,3811000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2008,2008-09-28,1397000000,11142000000,3558000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2009,2009-09-27,761000000,10387000000,7172000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2010,2010-09-26,426000000,10982000000,4076000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2011,2011-09-25,593000000,14957000000,4900000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2012,2012-09-30,1284000000,19121000000,5998000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2013,2013-09-29,1048000000,24866000000,8778000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2014,2014-09-28,1185000000,26487000000,8887000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2015,2015-09-27,994000000,25281000000,5506000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2016,2016-09-25,539000000,23554000000,7632000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2017,2017-09-24,690000000,22258000000,5001000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2018,2018-09-30,784000000,22611000000,3908000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2019,2019-09-29,887000000,24273000000,7286000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2020,2020-09-27,1407000000,23531000000,5814000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2021,2021-09-26,1888000000,33566000000,10536000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2022,2022-09-25,2262000000,44200000000,9096000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2023,2023-09-24,1450000000,35820000000,11299000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2024,2024-09-29,1041000000,38962000000,12202000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
QCOM,Compute silicon,0000804328,2025,2025-09-28,1192000000,44284000000,14012000000,PaymentsToAcquireProductiveAssets,Revenues,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2007,2007-12-29,5000000000,,12625000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2008,2008-12-27,5197000000,,10926000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2009,2009-12-26,4515000000,,11170000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2010,2010-12-25,5207000000,,16692000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2011,2011-12-31,10764000000,,20963000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2012,2012-12-29,11027000000,,18884000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2013,2013-12-28,10711000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2014,2014-12-27,10105000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2015,2015-12-26,7326000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2016,2016-12-31,9625000000,59387000000,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2017,2017-12-30,11778000000,62761000000,22110000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2018,2018-12-29,15181000000,70848000000,29432000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2019,2019-12-28,16213000000,71965000000,33145000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2020,2020-12-26,14259000000,77867000000,35864000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2021,2021-12-25,18733000000,79024000000,29456000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2022,2022-12-31,24844000000,63054000000,15433000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2023,2023-12-30,25750000000,54228000000,11471000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2024,2024-12-28,23944000000,53101000000,8288000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
INTC,Foundry / memory,0000050863,2025,2025-12-27,14646000000,52853000000,9697000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2009,2009-09-03,488000000,,1206000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2010,2010-09-02,616000000,,3096000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2011,2011-09-01,2550000000,,2484000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2012,2012-08-30,1699000000,,2114000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2013,2013-08-29,1442000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2014,2014-08-28,3107000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2015,2015-09-03,4021000000,,5208000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2016,2016-09-01,5817000000,,3168000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2017,2017-08-31,4734000000,20322000000,8153000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2018,2018-08-30,8879000000,30391000000,17400000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2019,2019-08-29,9780000000,23406000000,13189000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2020,2020-09-03,8223000000,21435000000,8306000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2021,2021-09-02,10030000000,27705000000,12468000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2022,2022-09-01,12067000000,30758000000,15181000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2023,2023-08-31,7676000000,15540000000,1559000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2024,2024-08-29,8386000000,25111000000,8507000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
MU,Foundry / memory,0000723125,2025,2025-08-28,15857000000,37378000000,17525000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2007,2007-10-28,,,2209296000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
AMAT,Semicap equipment,0000006951,2008,2008-10-26,,,1710468000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
AMAT,Semicap equipment,0000006951,2009,2009-10-25,,,333000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
AMAT,Semicap equipment,0000006951,2010,2010-10-31,,,1723000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
AMAT,Semicap equipment,0000006951,2011,2011-10-30,209000000,,2429000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2012,2012-10-28,162000000,,1851000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2013,2013-10-27,197000000,,623000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2014,2014-10-26,241000000,,1800000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2015,2015-10-25,215000000,,1163000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2016,2016-10-30,253000000,,2566000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2017,2017-10-29,345000000,,3789000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2018,2018-10-28,622000000,16705000000,3787000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2019,2019-10-27,441000000,14608000000,3247000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2020,2020-10-25,422000000,17202000000,3804000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2021,2021-10-31,668000000,23063000000,5442000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2022,2022-10-30,787000000,25785000000,5399000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2023,2023-10-29,1106000000,26517000000,8700000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2024,2024-10-27,1190000000,27176000000,8677000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
AMAT,Semicap equipment,0000006951,2025,2025-10-26,2260000000,28368000000,7958000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2009,2009-06-28,44282000,,-78129000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2010,2010-06-27,35590000,,350713000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2011,2011-06-26,127495000,,881028000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2012,2012-06-24,107272000,,499028000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2013,2013-06-30,160795000,,719933000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2014,2014-06-29,145503000,,,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2015,2015-06-28,198265000,,,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2016,2016-06-26,175330000,,,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2017,2017-06-25,157419000,8013620000,2029282000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2018,2018-06-24,273469000,11076998000,2655747000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2019,2019-06-30,303491000,9653559000,3176013000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2020,2020-06-28,203239000,10044736000,2126451000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2021,2021-06-27,349096000,14626150000,3588163000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2022,2022-06-26,546034000,17227039000,3099674000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2023,2023-06-25,501568000,17428516000,5178938000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LRCX,Semicap equipment,0000707549,2024,2024-06-30,396670000,14905386000,4652269000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
