tyear,doy_rank,cum_ret_pct
4.0,182,5.614597978273219
4.0,183,5.346538273879426
4.0,184,5.412042983399301
4.0,185,5.32165285183571
4.0,186,5.403783358310566
4.0,187,4.708694727254838
4.0,188,5.106612348485792
4.0,189,5.108072819384867
4.0,190,4.704873553383858
4.0,191,4.73981070554593
4.0,192,4.481892600761679
4.0,193,4.333240529637018
4.0,194,4.105519175082577
4.0,195,3.7849636104093762
4.0,196,3.7967943494086747
4.0,197,4.569430326182733
4.0,198,4.407577507536299
4.0,199,4.157635526301413
4.0,200,4.372771714568055
4.0,201,4.262265749549946
4.0,202,4.586079780542529
4.0,203,4.239410450341656
4.0,204,3.764627701205932
4.0,205,3.650433137806466
4.0,206,3.576354696035432
4.0,207,3.5433875034607163
4.0,208,3.9172177759320532
4.0,209,3.9965374184502007
4.0,210,4.01894814159525
4.0,211,4.193904859355506
4.0,212,4.739512168454538
4.0,213,5.194091554798426
4.0,214,5.008577807944696
4.0,215,4.647984154317513
4.0,216,4.723867897273589
4.0,217,4.935100655586757
4.0,218,4.870475544693624
4.0,219,4.656994507005455
4.0,220,5.126335368795106
4.0,221,5.006172599000413
4.0,222,5.134126966012083
4.0,223,5.102642850988861
4.0,224,5.080391292069839
4.0,225,4.492093891737035
4.0,226,4.971059782611155
4.0,227,5.470085436317238
4.0,228,5.47078100147453
4.0,229,5.694179628582913
4.0,230,5.672418206172174
4.0,231,5.122092990235911
4.0,232,5.561239132635919
4.0,233,5.848843784782552
4.0,234,5.769487075460395
4.0,235,5.890559928841442
4.0,236,6.1141393553444505
4.0,237,5.865620213589701
4.0,238,5.926428049828267
4.0,239,5.903014869704574
4.0,240,5.955222550295236
4.0,241,5.85494520365024
4.0,242,6.310669022741792
4.0,243,6.340972438647903
4.0,244,6.318163609040243
4.0,245,6.316490635875577
4.0,246,6.235858812100671
4.0,247,6.246690440172412
4.0,248,6.278951333307094
4.0,249,6.456039089476037
4.0,250,6.313074364193916
4.0,251,6.8026148378986475
4.0,252,7.5945708927616
